sitzung,dokument,titel,_filename
2021-04-13T00:00:00.000,,"5691: Genehmigung Ersatzwahl dreier Mitglieder Spitalrat Universitätsspital Zürich; Präsentation Vorlage, Fragen, GD",2021_0
2021-04-13T00:00:00.000,,5637: Spitalplanungs- und Finanzierungsgesetz (SPFG); Verabschiedung Medienmitteilung,2021_0
2021-04-13T00:00:00.000,,"48/2019: Informationspflicht bei Verhängung von Planungszonen, Anhörung Initiantin",2021_0
2021-04-13T00:00:00.000,,"5642: Objektkredit für die Ausführungsplanung und den Bau Entlastungsstollen Thalwil, Schlussabstimmung",2021_0
2021-04-13T00:00:00.000,,"5597: Teilrevision 2018 des kantonalen Richtplans, Kapitel 3 «Landschaft» und Kapitel 6 «Öffentliche Bauten und Anlagen». Beratung",2021_0
2021-04-13T00:00:00.000,,"341/2019: Ausreichend Veloabstellplätze auf Liegenschaften, Beratung",2021_0
2021-04-16T00:00:00.000,,"5630, Kantonales Bürgerrechtsgesetz, KBüG (JI): Schlussabstimmung",2021_0
2021-04-16T00:00:00.000,,"5656, Miliz stärken: Anrechenbarkeit von Behördenämtern an Weiterbildungen (JI): Anhörung GPV, Umfrage weiteres Vorgehen",2021_0
2021-04-16T00:00:00.000,,"232/2018 (PI Bloch), Klimaschutz: Schutzartikel in der Verfassung (BD): Schlussabstimmung",2021_0
2021-04-16T00:00:00.000,,"190/2018 (PI Pfister), Bürgerrecht, Erhöhung Wohnsitzfristen (JI): Schlussabstimmung",2021_0
2021-04-16T00:00:00.000,,"193/2018 (PI Schmid 1), Bürgerrecht, Erhöhung wirtschaftlicher Selbsterhalt (JI): Schlussabstimmung",2021_0
2021-04-16T00:00:00.000,,"194/2018 (PI Schmid 2), Bürgerrecht, Erhöhung von Ordnung und Sicherheit (JI): Schlussabstimmung",2021_0
2021-04-16T00:00:00.000,,"382/2018 (PI Pfalzgraf), Bürgerrecht, schnellere Integration dank tieferen Einbürgerungshürden für junge Erwachsene (JI): Schlussabstimmung",2021_0
2021-04-16T00:00:00.000,,"234/2017 (PI Rigoni), Bezirksgericht als professionelle Beschwerdeinstanz für alle KESB-Entscheide (JI): Beschluss Sistierungsantrag",2021_0
2021-04-16T00:00:00.000,,"156/2020 (PI Zeugin), Stärkung der Demokratie dank höherer Transparenz bei den Regierungsratswahlen (JI): Anhörung Erstunterzeichner",2021_0
2021-04-16T00:00:00.000,,"5646, Gesetz über die BVG- und Stiftungsaufsicht (BVSG) und Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG ZGB), Änderung (JI): Detailberatung, Abschluss 1. Lesung",2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Schutz der Kinder vor Misshandlungen im Kanton Zürich,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Berichterstattung über Massnahmen zur Bekämpfung häuslicher Gewalt,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Eigentümerstrategie für die ZFH,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,One-Stop-Shop,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Solaranlagen auf den Flachdächern,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Nutzung von Holz als nachhaltiges Baumaterial,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Palliative Care,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Notfallversorgungsqualität der Randregionen verbessern,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,"Energiegesetz (Änderung, Umsetzung der MuKEn 2014)",2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Massnahmepaket für einen wirtschaftlichen Aufschwung/Motto: Gastro-Sommer/-Herbst 2021 im Kanton Zürich,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Stärkung der öffentlichen Sekundarschulen durch einen prüfungsfreien Übertritt an die weiterführenden Schulen der Sekundarstufe II,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,"Für die Bewilligung eines Projektierungs-Kredites für eine Verlängerung der Sihltal-Zürich-Üetlibergbahn (SZU) vom heutigen Endbahnhof Shop-Ville ins Hochschulquartier Zentrum Unispital, zur Uni-Irchel und zur ETH-Hönggerberg",2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Standesinitiative zur Sicherung der Versorgung mit Medikamenten und Wirkstoffen,2021_0
2021-04-19T00:00:00.000,bc022e2955b1471995e888611c940e6b-332,Halbklassenunterricht im Kindergarten,2021_0
2021-04-20T00:00:00.000,,5672 Ausreichende Versorgung mit ZVV-Verkaufsstellen erhalten,2021_0
2021-04-20T00:00:00.000,,KEVU Information ZSG-Schifffahrt,2021_0
2021-04-20T00:00:00.000,,"5691: Genehmigung Ersatzwahl dreier Mitglieder Spitalrat Universitätsspital Zürich; Gespräch mit designiertem Spitalratspräsident und Spitalratsmitgliedern, GD",2021_0
2021-04-20T00:00:00.000,,"110/2019: PI Göldi betr. Selbstbestimmung am Lebensende auch in Alters- und Pflegeheimen; Anhörungen, GD",2021_0
2021-04-20T00:00:00.000,,"16/2017: PI Isler betr. Senkung der Strassenverkehrsabgaben um 20%; Beratung neuer Antrag SVP für eine geänderte PI, VD/DS",2021_0
2021-04-20T00:00:00.000,,"5505: EI Rutz betr. Massnahmen zur Zuwanderungssteuerung; Beratungsfortsetzung, VD",2021_0
2021-04-20T00:00:00.000,,"357/2018: PI K. Steiner betr. Standesinitiative zur Kompetenzübertragung an Kantone für Arbeitsbewilligungsverlängerung von Asylsuchenden mit Negativentscheid; Beratungsfortsetzung und evtl. vorbehaltener Beschluss, VD",2021_0
2021-04-20T00:00:00.000,,"233/2018: PI Galeuchet betr. Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen; vorbehaltener Beschluss zur PI und geänderten PI, FD/ZKB",2021_0
2021-04-20T00:00:00.000,,"301/2018: PI Amrein betr. Festlegung der Höhe der Notariatsgebühren; Beratungsfortsetzung (Fraktionsrückmeldungen, Festlegung allfällige Anhörung), FD",2021_0
2021-04-26T00:00:00.000,ae6743192201440f9f67d89adf7a11e5-332,Standesinitiative zur zeitlich befristeten Flexibilisierung der Ladenöffnungszeiten,2021_0
2021-04-26T00:00:00.000,ae6743192201440f9f67d89adf7a11e5-332,Förderung erneuerbarer Energieversorgung in Gemeinden,2021_0
2021-04-26T00:00:00.000,ae6743192201440f9f67d89adf7a11e5-332,Digitale Gemeindeparlamente,2021_0
2021-04-26T00:00:00.000,ae6743192201440f9f67d89adf7a11e5-332,Vögel und Glas,2021_0
2021-04-26T00:00:00.000,ae6743192201440f9f67d89adf7a11e5-332,Offenlegung der Interessenbindungen durch Kantonsratsmitglieder,2021_0
2021-04-26T00:00:00.000,ae6743192201440f9f67d89adf7a11e5-332,Kein Sitzungsgeld für Abwesenheit,2021_0
2021-04-26T00:00:00.000,ae6743192201440f9f67d89adf7a11e5-332,Standesinitiative zur Mitbeteiligung des Bundes an den Ertragsausfällen und Mehrkosten der Spitäler und Kliniken durch COVID-19,2021_0
2021-04-27T00:00:00.000,,"5701, Geschäftsbericht Regierungsrat 2020, Rechnung Fachstelle Kultur: Präsentation, Beratung",2021_0
2021-04-27T00:00:00.000,,"5674, Bewilligung Verpflichtungskredit für die vorgezogene Ausführungsplanung, «Campus T, 1. Etappe», Zürcher Hochschule für Angewandte Wissenschaften (ZHAW), Winterthur: Beratung Mitberichtsentwurf",2021_0
2021-05-03T00:00:00.000,6d0d1e8c19f345599ef3209e473290f9-332,Eintritt neues Mitglied Kantonsrat für Andreas Geistlich,2021_1
2021-05-03T00:00:00.000,6d0d1e8c19f345599ef3209e473290f9-332,Wahl Geschäftsleitung Kantonsrat für das Amtsjahr 2021/2022,2021_1
2021-05-03T00:00:00.000,6d0d1e8c19f345599ef3209e473290f9-332,Wahl Mitglied JUKO für Doris Meier,2021_1
2021-05-03T00:00:00.000,6d0d1e8c19f345599ef3209e473290f9-332,Wahl Mitglied WAK für Andreas Geistlich,2021_1
2021-05-04T00:00:00.000,,5687 Umweltbericht: Mehr Qualität in den Schutzgebieten,2021_1
2021-05-04T00:00:00.000,,5596 Wassergesetz (WsG),2021_1
2021-05-04T00:00:00.000,,5672 Ausreichende Versorgung mit ZVV-Verkaufsstellen erhalten,2021_1
2021-05-04T00:00:00.000,,5685 Umweltbericht: Reduktion der Ammoniakemissionen,2021_1
2021-05-04T00:00:00.000,,414/2019 Datenbasierte Energieplanung für Gemeinden,2021_1
2021-05-10T00:00:00.000,0daf70094a724b86ac1e8ec7aa1ccca3-332,Wahl Mitglied KEVU für Konrad Langhart,2021_1
2021-05-10T00:00:00.000,0daf70094a724b86ac1e8ec7aa1ccca3-332,Kitas sind systemrelevant,2021_1
2021-05-10T00:00:00.000,0daf70094a724b86ac1e8ec7aa1ccca3-332,Objektkredit für die Ausführungsplanung und den Bau Entlastungsstollen Thalwil,2021_1
2021-05-10T00:00:00.000,0daf70094a724b86ac1e8ec7aa1ccca3-332,"Teilrevision 2017 des kantonalen Richtplans, Kapitel 6 «Öffentliche Bauten und Anlagen»",2021_1
2021-05-11T00:00:00.000,,5701 Genehmigung Geschäftsbericht Regierungsrat 2020,2021_1
2021-05-11T00:00:00.000,,48/2019 Informationspflicht bei Verhängung von Planungszonen,2021_1
2021-05-11T00:00:00.000,,"5597 Teilrevision 2018 des kantonalen Richtplans, Kapitel 3 «Landschaft» und Kapitel 6 «Öffentliche Bauten und Anlagen»",2021_1
2021-05-11T00:00:00.000,,"16/2017: PI Isler betr. Senkung der Strassenverkehrsabgaben um 20%; vorbehaltener Beschluss zum bereinigten SVP-Antrag, VD/DS",2021_1
2021-05-11T00:00:00.000,,"5701: Jahresrechnung 2020; Präsentationen und Fragen, VD, BD, FD",2021_1
2021-05-11T00:00:00.000,,233/2018: PI Galeuchet betr. Klimaschutz: Desinvestition der ZKB aus fossilen Investitionen; Verabschiedung Brief an RR (kommissionsintern),2021_1
2021-05-11T00:00:00.000,,Wahl von Martin Farner zum Vizepräsidenten,2021_1
2021-05-17T00:00:00.000,4f7cd77df3e3488795ab33e533956985-332,Eintritt neues Mitglied Kantonsrat für Rafael Steiner,2021_1
2021-05-17T00:00:00.000,4f7cd77df3e3488795ab33e533956985-332,"Spitalplanungs- und Finanzierungsgesetz (SPFG), Änderung, Anforderungen für Leistungsaufträge",2021_1
2021-05-17T00:00:00.000,85dcd7dc57e24f6386fe9dc97edd05ec-332,"Spitalplanungs- und Finanzierungsgesetz (SPFG), Änderung, Anforderungen für Leistungsaufträge",2021_1
2021-05-18T00:00:00.000,,5701 Genehmigung Geschäftsbericht Regierungsrat 2020,2021_1
2021-05-18T00:00:00.000,,"5598 Teilrevision 2018 des kantonalen Richtplans, Kapitel 4 «Verkehr»",2021_1
2021-05-18T00:00:00.000,,5671 Bewilligung Rahmenkredit für das Veloförderprogramm 2,2021_1
2021-05-18T00:00:00.000,,"4664b Bewilligung eines Rahmenkredits für das Veloförderprogramm, Abrechnung",2021_1
2021-05-18T00:00:00.000,,5672 Ausreichende Versorgung mit ZVV-Verkaufsstellen erhalten,2021_1
2021-05-18T00:00:00.000,,5687 Umweltbericht: Mehr Qualität in den Schutzgebieten,2021_1
2021-05-18T00:00:00.000,,Verschiedenes,2021_1
2021-05-18T00:00:00.000,,5596 Wassergesetz (WsG),2021_1
2021-05-18T00:00:00.000,,"5691: Genehmigung Ersatzwahl dreier Mitglieder Spitalrat Universitätsspital Zürich; Schlussabstimmung, GD",2021_1
2021-05-18T00:00:00.000,,"5594b: Selbstbestimmungsgesetz; Vorlagenpräsentation, Verständnisfragen, Festlegung Hearingteilnehmende, DS",2021_1
2021-05-18T00:00:00.000,,5701: Geschäftsbericht Regierungsrat 2020; Präsentation und Fragen; DS und GD,2021_1
2021-05-20T00:00:00.000,,"5701, Genehmigung Geschäftsbericht Regierungsrat 2020 (DS, JI): Präsentation, Beratung",2021_1
2021-05-20T00:00:00.000,,"5675, Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (Änderung, Elektronische Überwachung zum Schutz gewaltbetroffener Personen; JI): Detailberatung, 2. Lesung; Schlussabstimmung",2021_1
2021-05-21T00:00:00.000,,"5681, Gesetz über die finanzielle Unterstützung der institutionellen familienergänzenden Kinderbetreuung aufgrund der Coronapandemie (BI): Detailberatung, 2. Lesung; Schlussabstimmung",2021_1
2021-05-21T00:00:00.000,,"5646, Gesetz über die BVG- und Stiftungsaufsicht (BVSG) und Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG ZGB), Änderung (JI): Detailberatung, Abschluss 1. Lesung",2021_1
2021-05-21T00:00:00.000,,"5701, Genehmigung Geschäftsbericht Regierungsrat 2020 (SK, JI, FD): Präsentation, Beratung",2021_1
2021-05-21T00:00:00.000,,"5673, Gemeinde- und Wirksamkeitsbericht 2021 (JI): Präsentation, Beratung",2021_1
2021-05-25T00:00:00.000,,"5665: Postulat Furrer betr. Fürsorgerische Unterbringungen reduzieren; Beratungsabschluss und Schlussabstimmung, GD",2021_1
2021-05-25T00:00:00.000,,"5695: Genehmigung der Eigentümerstrategie für das Universitätsspital Zürich 2022-2025; Vorlagenpräsentation, Verständnisfragen, GD",2021_1
2021-05-25T00:00:00.000,,"5696: Genehmigung der Eigentümerstrategie für das Kantonsspital Winterthur 2022-2025; Vorlagenpräsentation, Verständnisfragen, GD",2021_1
2021-05-25T00:00:00.000,,"5697: Genehmigung der Eigentümerstrategie für die Psychiatrische Universitätsklinik Zürich 2022-2025; Vorlagenpräsentation, Verständnisfragen, GD",2021_1
2021-05-25T00:00:00.000,,"5698: Genehmigung der Eigentümerstrategie für die Integrierte Psychiatrie Winterthur – Zürcher Unterland 2022-2025; Vorlagenpräsentation, Verständnisfragen, GD",2021_1
2021-05-25T00:00:00.000,,"5691: Genehmigung Ersatzwahl dreier Mitglieder Spitalrat Universitätsspital Zürich; Abschluss der Beratung, GD",2021_1
2021-05-25T00:00:00.000,,5594b: Selbstbestimmungsgesetz; Festlegung Hearingteilnehmende,2021_1
2021-05-25T00:00:00.000,,"5701, Genehmigung Geschäftsbericht Regierungsrat 2020: Beratung und Beschlussfassung",2021_1
2021-05-25T00:00:00.000,,"5674, Bewilligung Verpflichtungskredit für die vorgezogene Ausführungsplanung, «Campus T, 1. Etappe», Zürcher Hochschule für Angewandte Wissenschaften (ZHAW), Winterthur: Verabschiedung Mitbericht",2021_1
2021-05-25T00:00:00.000,,"5711, Nachtragskredite für das Jahr 2021, I. Sammelvorlage",2021_1
2021-05-25T00:00:00.000,,"5707, Sonderpädagogische Förderung für Leistungsstarke",2021_1
2021-05-28T00:00:00.000,,"5673, Gemeinde- und Wirksamkeitsbericht 2021 (JI): Anhörung GPV, Abschluss der Kommissionsberatung (Kenntnisnahme)",2021_1
2021-05-28T00:00:00.000,,"5701, Genehmigung Geschäftsbericht Regierungsrat 2020 (SK, JI, FD): Präsentationen (FD, SK); Beratung (FD, SK und JI)",2021_1
2021-05-28T00:00:00.000,,"214/2020 (PI Mäder), Digitale Gemeindeparlamente (JI): Anhörung Erstunterzeichner, Beratung",2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Wahl Mitglied Verwaltungsgericht (100%) für Rudolf Bodmer,2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Wir brauchen ein zukunftsgerichtetes Denkmalschutzgesetz,2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Kreislaufwirtschaft fördern: Einsatz von Beton- und Mischabbruch,2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Anpassung Differenzbereinigungsverfahren zum Budget (§ 37 Abs. 3 Kantonsratsreglement),2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,"Austausch, Mobilität und Fremdsprachenerwerb in der Berufsbildung",2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Konzept Gesundheitsförderung und Prävention,2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Betreuungsgutscheine zur Stärkung des Wirtschaftsstandorts und der Chancengerechtigkeit,2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Mitfinanzierung der familienergänzenden Betreuung im Vorschulbereich durch Kanton und Gemeinden,2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Kostenlose Kinderbetreuung für alle,2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Finanzierung familienergänzende Kinderbetreuung,2021_1
2021-05-31T00:00:00.000,78748b122b6e4e66ad456742b570229e-332,Steuerabzug der tatsächlichen Kinder-Betreuungskosten,2021_1
2021-05-31T00:00:00.000,a073f284f69a450194cc387e7048f4f8-332,Rechnung und Geschäftsbericht der Elektrizitätswerke des Kantons Zürich (EKZ) für das Geschäftsjahr 2019/20,2021_1
2021-05-31T00:00:00.000,a073f284f69a450194cc387e7048f4f8-332,Rechnung und Geschäftsbericht der Zürcher Kantonalbank (ZKB) für das Jahr 2020,2021_1
2021-05-31T00:00:00.000,a073f284f69a450194cc387e7048f4f8-332,"Spitalplanungs- und Finanzierungsgesetz (SPFG), Änderung, Anforderungen für Leistungsaufträge",2021_1
2021-05-31T00:00:00.000,a073f284f69a450194cc387e7048f4f8-332,Schweizer Bürgerrecht für Angehörige der Zürcher Polizeikorps,2021_1
2021-06-01T00:00:00.000,,"5598 Teilrevision 2018 des kantonalen Richtplans, Kapitel 4 «Verkehr»",2021_1
2021-06-01T00:00:00.000,,5701 Genehmigung Geschäftsbericht Regierungsrat 2020,2021_1
2021-06-01T00:00:00.000,,414/2019 Datenbasierte Energieplanung für Gemeinden,2021_1
2021-06-01T00:00:00.000,,"5600 NOK-Gründungsvertrag, Ablösung durch einen Aktionärbindungsvertrag und eine Eignerstrategie (Aufhebung), Energiegesetz (Änderung; Beteiligung an der Axpo Holding AG)",2021_1
2021-06-01T00:00:00.000,,5596 Wassergesetz (WsG),2021_1
2021-06-01T00:00:00.000,,"5711 Nachtragskredite für das Jahr 2021, I. Sammelvorlage",2021_1
2021-06-01T00:00:00.000,,"5701: Genehmigung Geschäftsbericht Regierungsrat 2020, Subko-Besuche BD",2021_1
2021-06-01T00:00:00.000,,"5505: EI Rutz betr. Massnahmen zur Zuwanderungssteuerung; Beratung SVP-Gegenvorschlag, VD",2021_1
2021-06-01T00:00:00.000,,"5683: kant. VI «Keine Steuergeschenke für Grossaktionärinnen und Grossaktionäre»; Vorlagenpräsentation, Verständnisfragen, Festlegung Hearingteilnehmende, FD",2021_1
2021-06-01T00:00:00.000,,"5704: kant. VI «Gerechtigkeit schaffen – Krankenkassen-Prämienabzug der Realität anpassen (Gerechtigkeitsinitiative)»; Vorlagenpräsentation, Verständnisfragen, Festlegung Hearingteilnehmende, FD",2021_1
2021-06-03T00:00:00.000,,"5701, Genehmigung Geschäftsbericht Regierungsrat 2020 (JI, DS): Beratung, Beschluss",2021_1
2021-06-03T00:00:00.000,,"5675, Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG ZGB), Änderung, Elektronische Überwachung zum Schutz gewaltbetroffener Personen (JI): Schlussabstimmung",2021_1
2021-06-03T00:00:00.000,,"5710, Polizeiorganisationsgesetz (POG), Änderung, Zuständigkeit für den Betrieb der Polizeigefängnisse (JI): Vorstellung, Eintretensdebatte",2021_1
2021-06-07T00:00:00.000,b4601b903daa4572904e3ca567e67c27-332,Altersdurchmischtes Wohnen,2021_1
2021-06-07T00:00:00.000,b4601b903daa4572904e3ca567e67c27-332,Sharing Economy – lösen statt verbieten,2021_1
2021-06-07T00:00:00.000,b4601b903daa4572904e3ca567e67c27-332,"Teilrevision 2017 des kantonalen Richtplans, Kapitel 6 «Öffentliche Bauten und Anlagen»",2021_1
2021-06-07T00:00:00.000,b4601b903daa4572904e3ca567e67c27-332,"Objektkredit für den Neubau von zwei Kreiseln, die Aufwertung des Strassenraums und Velomassnahmen an der 788 Zürich-/Dürntnerstrasse, 786 Bachtelstrasse in der Gemeinde Hinwil",2021_1
2021-06-07T00:00:00.000,b4601b903daa4572904e3ca567e67c27-332,Rettet die Bienen - zum Zweiten,2021_1
2021-06-07T00:00:00.000,b4601b903daa4572904e3ca567e67c27-332,Gestaltung von Kantonsstrassen in Dorf- und Stadtzentren,2021_1
2021-06-08T00:00:00.000,,"5598 Teilrevision 2018 des kantonalen Richtplans, Kapitel 4 «Verkehr»",2021_1
2021-06-08T00:00:00.000,,"5711 Nachtragskredite für das Jahr 2021, I. Sammelvorlage",2021_1
2021-06-08T00:00:00.000,,5701 Genehmigung Geschäftsbericht Regierungsrat 2020,2021_1
2021-06-08T00:00:00.000,,"5668 A. Kantonale Volksinitiative «Für eine nachhaltige Nutzung von Wertstoffen (Kreislauf-Initiative)»
B. Verfassung des Kantons Zürich, Änderung",2021_1
2021-06-08T00:00:00.000,,"5600 NOK-Gründungsvertrag, Ablösung durch einen Aktionärbindungsvertrag und eine Eignerstrategie (Aufhebung), Energiegesetz (Änderung; Beteiligung an der Axpo Holding AG)",2021_1
2021-06-08T00:00:00.000,,5596 Wassergesetz (WsG),2021_1
2021-06-08T00:00:00.000,,"110/2019: PI Göldi betr. Selbstbestimmung am Lebensende auch in Alters- und Pflegeheimen; Beratung, GD",2021_1
2021-06-08T00:00:00.000,,"368/2018: PI Schmid betr. Sozialdetektive sollen neu auf GPS-Tracker zurückgreifen dürfen; Anhörung Initiant und Stellungnahme Direktion, DS",2021_1
2021-06-08T00:00:00.000,,"5624: Kant. VI ""für eine Elternzeit""; Beratungsfortsetzung, insbesondere zur Frage eines Gegenvorschlags; DS",2021_1
2021-06-08T00:00:00.000,,"5701: Geschäftsbericht Regierungsrat 2020; Abschluss Beratung, DS, GD",2021_1
2021-06-08T00:00:00.000,,"PI Furrer, KR-Nr. 69/2020, Kein Verzicht auf Schulnoten: Beratung weiteres Vorgehen",2021_1
2021-06-08T00:00:00.000,,"5711, Nachtragskredite für das Jahr 2021, I. Sammelvorlage: Beschluss zuhanden FIKO",2021_1
2021-06-08T00:00:00.000,,"5650: Objektkredit für die Neubauprojekte Tiefbauamt im Zusammenhang mit dem Bau Brüttenertunnel der SBB in den Gemeinden Wallisellen, Dietlikon und Bassersdorf, Anhörung Gemeinden Bassersdorf, Dietlikon, Wallisellen",2021_1
